Year,Game Number,Home Team,Away Team,L_2 Cluster,H_1 Cluster
2015,1,BAL,DEN,7,3
2015,1,CAR,JAX,6,4
2015,1,CIN,OAK,9,8
2015,1,CLE,NYJ,6,4
2015,1,DET,SD,4,5
2015,1,GB,CHI,7,3
2015,1,IND,BUF,9,8
2015,1,KC,HOU,9,8
2015,1,MIA,WAS,2,5
2015,1,MIN,SF,6,4
2015,1,NO,ARI,6,4
2015,1,NYG,DAL,8,10
2015,1,PHI,ATL,5,4
2015,1,PIT,NE,9,8
2015,1,SEA,STL,7,6
2015,1,TEN,TB,9,7
2015,2,ARI,CHI,5,8
2015,2,ATL,NYG,8,10
2015,2,BAL,OAK,6,4
2015,2,DAL,PHI,5,4
2015,2,DEN,KC,4,2
2015,2,DET,MIN,9,8
2015,2,HOU,CAR,6,4
2015,2,MIA,JAX,6,4
2015,2,NE,BUF,9,8
2015,2,NYJ,IND,5,8
2015,2,SD,CIN,5,4
2015,2,SEA,GB,6,4
2015,2,SF,PIT,9,8
2015,2,STL,WAS,9,8
2015,2,TB,NO,5,8
2015,2,TEN,CLE,9,7
2015,3,ATL,DAL,4,2
2015,3,BUF,MIA,9,7
2015,3,CHI,SEA,9,8
2015,3,CIN,BAL,6,4
2015,3,DEN,DET,7,3
2015,3,IND,TEN,8,10
2015,3,JAX,NE,9,8
2015,3,KC,GB,9,8
2015,3,NO,CAR,7,3
2015,3,OAK,CLE,5,8
2015,3,PHI,NYJ,9,8
2015,3,PIT,STL,6,4
2015,3,SD,MIN,9,8
2015,3,SF,ARI,9,7
2015,3,TB,HOU,6,3
2015,3,WAS,NYG,9,8
2015,4,BAL,PIT,8,10
2015,4,CAR,TB,9,8
2015,4,CLE,SD,4,2
2015,4,DAL,NO,7,5
2015,4,DET,SEA,5,8
2015,4,GB,SF,5,8
2015,4,HOU,ATL,9,7
2015,4,JAX,IND,2,5
2015,4,KC,CIN,5,8
2015,4,MIN,DEN,5,4
2015,4,NYG,BUF,9,8
2015,4,NYJ,MIA,9,8
2015,4,OAK,CHI,7,6
2015,4,PHI,WAS,1,6
2015,4,STL,ARI,7,4
2015,5,ARI,DET,9,8
2015,5,BUF,TEN,8,10
2015,5,CHI,KC,10,9
2015,5,CLE,BAL,8,2
2015,5,DEN,OAK,7,5
2015,5,IND,HOU,5,8
2015,5,JAX,TB,6,4
2015,5,NE,DAL,5,8
2015,5,NO,PHI,5,4
2015,5,PIT,SD,8,2
2015,5,SEA,CIN,8,10
2015,5,SF,NYG,6,4
2015,5,STL,GB,9,8
2015,5,WAS,ATL,2,5
2015,6,ARI,PIT,7,3
2015,6,ATL,NO,9,8
2015,6,BAL,SF,9,8
2015,6,CAR,SEA,8,10
2015,6,CHI,DET,1,6
2015,6,CIN,BUF,5,4
2015,6,DEN,CLE,6,4
2015,6,HOU,JAX,7,3
2015,6,KC,MIN,5,8
2015,6,MIA,TEN,9,8
2015,6,NE,IND,6,4
2015,6,NYG,PHI,9,8
2015,6,SD,GB,5,4
2015,6,WAS,NYJ,6,4
2015,7,ATL,TEN,2,5
2015,7,BAL,ARI,6,8
2015,7,BUF,JAX,9,7
2015,7,CLE,STL,5,8
2015,7,DAL,NYG,6,4
2015,7,HOU,MIA,9,7
2015,7,MIN,DET,7,6
2015,7,NO,IND,9,8
2015,7,NYJ,NE,7,3
2015,7,OAK,SD,9,7
2015,7,PHI,CAR,5,8
2015,7,PIT,KC,5,4
2015,7,SEA,SF,9,8
2015,7,TB,WAS,8,10
2015,8,ARI,CLE,2,5
2015,8,CIN,PIT,4,2
2015,8,DET,KC,9,8
2015,8,GB,DEN,9,8
2015,8,IND,CAR,6,4
2015,8,MIA,NE,9,8
2015,8,MIN,CHI,4,1
2015,8,NYG,NO,6,6
2015,8,NYJ,OAK,9,8
2015,8,SD,BAL,2,5
2015,8,SEA,DAL,2,5
2015,8,SF,STL,9,8
2015,8,TB,ATL,6,4
2015,8,TEN,HOU,5,8
2015,9,ATL,SF,6,4
2015,9,CHI,SD,8,10
2015,9,CLE,CIN,9,8
2015,9,DEN,IND,5,4
2015,9,GB,CAR,9,8
2015,9,JAX,NYJ,5,4
2015,9,MIA,BUF,5,8
2015,9,NYG,TB,5,8
2015,9,OAK,PIT,6,4
2015,9,PHI,DAL,2,5
2015,9,STL,MIN,7,3
2015,9,TEN,NO,8,2
2015,9,WAS,NE,9,8
2015,10,ARI,SEA,6,4
2015,10,BUF,NYJ,6,4
2015,10,CAR,TEN,6,4
2015,10,CHI,STL,5,8
2015,10,CLE,PIT,9,8
2015,10,DAL,TB,2,5
2015,10,DET,GB,7,3
2015,10,HOU,CIN,2,5
2015,10,JAX,BAL,2,5
2015,10,KC,DEN,9,8
2015,10,MIA,PHI,8,2
2015,10,MIN,OAK,5,8
2015,10,NE,NYG,8,2
2015,10,NO,WAS,9,8
2015,11,BUF,NE,6,4
2015,11,CIN,ARI,7,3
2015,11,DAL,MIA,6,4
2015,11,DEN,CHI,6,4
2015,11,GB,MIN,5,8
2015,11,IND,ATL,8,10
2015,11,KC,SD,5,8
2015,11,NYJ,HOU,5,8
2015,11,OAK,DET,6,3
2015,11,SF,SEA,9,8
2015,11,STL,BAL,4,2
2015,11,TB,PHI,9,8
2015,11,TEN,JAX,2,5
2015,11,WAS,CAR,9,8
2015,12,ARI,SF,7,3
2015,12,BAL,CLE,6,4
2015,12,BUF,KC,7,3
2015,12,CAR,DAL,9,8
2015,12,CHI,GB,2,5
2015,12,MIA,NYJ,9,8
2015,12,MIN,ATL,6,4
2015,12,NE,DEN,8,10
2015,12,NO,HOU,9,8
2015,12,NYG,WAS,9,8
2015,12,OAK,TEN,7,6
2015,12,PHI,DET,9,8
2015,12,PIT,SEA,2,5
2015,12,SD,JAX,5,4
2015,12,STL,CIN,9,8
2015,12,TB,IND,6,3
2015,13,ARI,STL,9,8
2015,13,ATL,TB,2,5
2015,13,BAL,MIA,7,4
2015,13,CAR,NO,2,5
2015,13,CIN,CLE,9,8
2015,13,DAL,WAS,2,5
2015,13,DEN,SD,9,8
2015,13,GB,DET,10,9
2015,13,HOU,BUF,5,4
2015,13,IND,PIT,5,4
2015,13,JAX,TEN,5,4
2015,13,KC,OAK,4,5
2015,13,NYJ,NYG,8,10
2015,13,PHI,NE,2,6
2015,13,SEA,MIN,9,8
2015,13,SF,CHI,4,2
2015,14,ATL,CAR,9,7
2015,14,BUF,PHI,6,4
2015,14,DAL,GB,9,8
2015,14,DET,STL,6,8
2015,14,IND,JAX,5,4
2015,14,MIN,ARI,6,4
2015,14,NE,HOU,9,8
2015,14,NO,TB,5,8
2015,14,NYG,MIA,2,5
2015,14,OAK,DEN,4,2
2015,14,PIT,CIN,9,8
2015,14,SD,KC,5,8
2015,14,SEA,BAL,9,8
2015,14,SF,CLE,9,8
2015,14,TEN,NYJ,9,8
2015,14,WAS,CHI,6,4
2015,15,ARI,PHI,5,8
2015,15,ATL,JAX,6,3
2015,15,BUF,WAS,9,8
2015,15,CAR,NYG,5,4
2015,15,CHI,MIN,9,8
2015,15,CIN,SF,9,8
2015,15,CLE,SEA,5,8
2015,15,DEN,PIT,8,2
2015,15,DET,NO,9,8
2015,15,GB,OAK,5,4
2015,15,HOU,IND,8,2
2015,15,KC,BAL,9,8
2015,15,MIA,SD,9,8
2015,15,NYJ,DAL,2,5
2015,15,TB,STL,9,8
2015,15,TEN,NE,9,8
2015,16,CAR,ATL,7,3
2015,16,CHI,TB,7,3
2015,16,CIN,DEN,4,5
2015,16,CLE,KC,5,8
2015,16,DAL,BUF,6,4
2015,16,GB,ARI,9,8
2015,16,HOU,TEN,9,8
2015,16,IND,MIA,5,4
2015,16,JAX,NO,9,8
2015,16,NE,NYJ,6,4
2015,16,NYG,MIN,9,8
2015,16,PIT,BAL,5,8
2015,16,SD,OAK,4,2
2015,16,SF,DET,6,4
2015,16,STL,SEA,9,8
2015,16,WAS,PHI,5,8
2015,17,BAL,CIN,5,4
2015,17,DET,CHI,6,4
2015,17,JAX,HOU,9,8
2015,17,MIN,GB,6,4
2015,17,NE,MIA,7,3
2015,17,NO,ATL,2,5
2015,17,NYJ,BUF,5,4
2015,17,OAK,KC,9,8
2015,17,PHI,NYG,7,3
2015,17,PIT,CLE,6,4
2015,17,SD,DEN,7,3
2015,17,SEA,ARI,9,8
2015,17,STL,SF,2,5
2015,17,TB,CAR,9,8
2015,17,TEN,IND,6,4
2015,17,WAS,DAL,9,8
2015,18,GB,WAS,7,6
2015,18,KC,HOU,9,8
2015,18,PIT,CIN,5,4
2015,18,SEA,MIN,4,2
2015,19,GB,ARI,7,6
2015,19,KC,NE,9,8
2015,19,PIT,DEN,2,5
2015,19,SEA,CAR,9,7
2015,20,ARI,CAR,9,8
2015,20,NE,DEN,5,8
2015,21,CAR,DEN,5,8
2016,1,BUF,BAL,6,4
2016,1,CAR,DEN,4,2
2016,1,CHI,HOU,7,3
2016,1,CIN,NYJ,4,2
2016,1,CLE,PHI,5,8
2016,1,DET,IND,6,4
2016,1,GB,JAX,6,3
2016,1,LA,SF,9,8
2016,1,MIA,SEA,7,3
2016,1,MIN,TEN,2,5
2016,1,NE,ARI,6,4
2016,1,NYG,DAL,4,2
2016,1,OAK,NO,8,10
2016,1,PIT,WAS,6,4
2016,1,SD,KC,10,9
2016,1,TB,ATL,5,4
2016,2,ATL,OAK,7,4
2016,2,BAL,CLE,4,2
2016,2,CIN,PIT,5,8
2016,2,DAL,WAS,2,5
2016,2,GB,MIN,6,4
2016,2,IND,DEN,6,4
2016,2,JAX,SD,9,7
2016,2,KC,HOU,9,8
2016,2,MIA,NE,9,7
2016,2,NO,NYG,6,4
2016,2,NYJ,BUF,7,3
2016,2,PHI,CHI,6,4
2016,2,SEA,LA,6,4
2016,2,SF,CAR,5,8
2016,2,TB,ARI,9,8
2016,2,TEN,DET,8,10
2016,3,ARI,BUF,9,8
2016,3,ATL,NO,5,8
2016,3,BAL,JAX,7,6
2016,3,CHI,DAL,9,8
2016,3,CLE,MIA,7,3
2016,3,DEN,CIN,2,5
2016,3,DET,GB,9,8
2016,3,HOU,NE,9,8
2016,3,LA,TB,2,5
2016,3,MIN,CAR,7,6
2016,3,NYJ,KC,9,8
2016,3,OAK,TEN,5,8
2016,3,PIT,PHI,9,8
2016,3,SD,IND,1,6
2016,3,SF,SEA,9,7
2016,3,WAS,NYG,4,5
2016,4,BUF,NE,9,8
2016,4,CAR,ATL,9,8
2016,4,CLE,WAS,6,3
2016,4,DAL,SF,4,2
2016,4,DEN,TB,9,8
2016,4,DET,CHI,5,4
2016,4,IND,JAX,9,8
2016,4,KC,PIT,9,7
2016,4,LA,ARI,2,5
2016,4,MIA,CIN,5,8
2016,4,NO,SD,8,10
2016,4,NYG,MIN,9,8
2016,4,OAK,BAL,6,4
2016,4,SEA,NYJ,6,4
2016,4,TEN,HOU,6,4
2016,5,ARI,SF,5,4
2016,5,ATL,DEN,9,8
2016,5,BUF,LA,6,4
2016,5,CHI,IND,6,3
2016,5,CIN,DAL,9,8
2016,5,HOU,MIN,9,7
2016,5,NE,CLE,9,8
2016,5,NYG,GB,9,8
2016,5,NYJ,PIT,5,4
2016,5,PHI,DET,6,6
2016,5,SD,OAK,2,5
2016,5,TB,CAR,2,5
2016,5,TEN,MIA,6,4
2016,5,WAS,BAL,7,3
2016,6,ATL,SEA,1,6
2016,6,BAL,NYG,2,5
2016,6,CAR,NO,9,8
2016,6,CIN,NE,6,4
2016,6,CLE,TEN,5,8
2016,6,DAL,GB,5,8
2016,6,DEN,SD,9,8
2016,6,IND,HOU,8,10
2016,6,JAX,CHI,8,10
2016,6,KC,OAK,5,4
2016,6,LA,DET,2,5
2016,6,NYJ,ARI,9,8
2016,6,PHI,WAS,9,8
2016,6,PIT,MIA,5,4
2016,6,SF,BUF,5,8
2016,7,BAL,NYJ,7,3
2016,7,BUF,MIA,4,2
2016,7,CHI,GB,5,4
2016,7,CLE,CIN,5,8
2016,7,HOU,DEN,5,4
2016,7,IND,TEN,6,4
2016,7,MIN,PHI,5,8
2016,7,NE,PIT,6,4
2016,7,NO,KC,9,8
2016,7,NYG,LA,2,5
2016,7,OAK,JAX,5,8
2016,7,SD,ATL,8,10
2016,7,SEA,ARI,8,2
2016,7,TB,SF,7,6
2016,7,WAS,DET,6,3
2016,8,ARI,CAR,9,7
2016,8,DET,HOU,9,8
2016,8,GB,ATL,2,5
2016,8,JAX,TEN,9,8
2016,8,KC,IND,5,8
2016,8,MIN,CHI,9,8
2016,8,NE,BUF,9,8
2016,8,NYJ,CLE,4,2
2016,8,OAK,TB,2,5
2016,8,PHI,DAL,4,2
2016,8,SD,DEN,6,4
2016,8,SEA,NO,2,5
2016,8,WAS,CIN,4,5
2016,9,ATL,TB,5,8
2016,9,BUF,SEA,6,4
2016,9,CAR,LA,5,8
2016,9,DAL,CLE,9,8
2016,9,DEN,OAK,9,8
2016,9,DET,MIN,7,6
2016,9,IND,GB,9,8
2016,9,JAX,KC,5,8
2016,9,NO,SF,9,8
2016,9,NYJ,MIA,6,4
2016,9,PHI,NYG,9,8
2016,9,PIT,BAL,9,8
2016,9,TEN,SD,5,8
2016,10,ATL,PHI,6,4
2016,10,CHI,TB,9,8
2016,10,CIN,NYG,2,5
2016,10,CLE,BAL,6,4
2016,10,DAL,PIT,4,5
2016,10,DEN,NO,1,6
2016,10,GB,TEN,9,7
2016,10,HOU,JAX,6,4
2016,10,KC,CAR,8,10
2016,10,LA,NYJ,2,5
2016,10,MIA,SD,2,5
2016,10,MIN,WAS,1,6
2016,10,SEA,NE,7,3
2016,10,SF,ARI,5,8
2016,11,ARI,MIN,5,8
2016,11,BAL,DAL,7,3
2016,11,BUF,CIN,7,3
2016,11,CHI,NYG,7,3
2016,11,GB,WAS,6,4
2016,11,HOU,OAK,2,5
2016,11,JAX,DET,7,3
2016,11,MIA,LA,10,10
2016,11,NE,SF,5,4
2016,11,NO,CAR,9,8
2016,11,PHI,SEA,9,8
2016,11,PIT,CLE,9,8
2016,11,TB,KC,7,3
2016,11,TEN,IND,9,8
2016,12,ARI,ATL,6,4
2016,12,CAR,OAK,6,6
2016,12,CIN,BAL,9,8
2016,12,GB,PHI,6,4
2016,12,JAX,BUF,7,3
2016,12,KC,DEN,2,5
2016,12,LA,NO,9,8
2016,12,MIN,DET,1,5
2016,12,NE,NYJ,2,5
2016,12,NYG,CLE,6,4
2016,12,PIT,IND,9,8
2016,12,SD,HOU,7,3
2016,12,SEA,TB,9,8
2016,12,SF,MIA,6,4
2016,12,TEN,CHI,5,8
2016,12,WAS,DAL,9,8
2016,13,BUF,OAK,4,5
2016,13,CAR,SEA,9,8
2016,13,DAL,MIN,7,5
2016,13,DEN,JAX,6,4
2016,13,DET,NO,5,8
2016,13,HOU,GB,6,4
2016,13,IND,NYJ,9,8
2016,13,KC,ATL,7,4
2016,13,LA,NE,9,8
2016,13,MIA,BAL,9,8
2016,13,NYG,PIT,9,8
2016,13,PHI,CIN,9,8
2016,13,SF,CHI,5,4
2016,13,TB,SD,2,5
2016,13,WAS,ARI,7,3
2016,14,ARI,MIA,9,8
2016,14,ATL,LA,9,8
2016,14,BAL,NE,9,8
2016,14,CHI,DET,6,4
2016,14,CIN,CLE,9,8
2016,14,DAL,NYG,2,5
2016,14,DEN,TEN,9,8
2016,14,HOU,IND,6,4
2016,14,MIN,JAX,7,3
2016,14,NO,TB,5,4
2016,14,NYJ,SF,10,9
2016,14,OAK,KC,9,8
2016,14,PIT,BUF,9,8
2016,14,SD,CAR,9,8
2016,14,SEA,GB,9,8
2016,14,WAS,PHI,2,5
2016,15,CAR,WAS,5,8
2016,15,CLE,BUF,9,8
2016,15,DET,NYG,5,8
2016,15,GB,CHI,6,3
2016,15,IND,MIN,9,8
2016,15,JAX,HOU,8,10
2016,15,LA,SEA,9,8
2016,15,MIA,NYJ,7,4
2016,15,NE,DEN,6,4
2016,15,NO,ARI,6,4
2016,15,OAK,SD,2,5
2016,15,PHI,BAL,5,4
2016,15,PIT,CIN,8,2
2016,15,SF,ATL,9,7
2016,15,TB,DAL,6,4
2016,15,TEN,KC,10,9
2016,16,ARI,SEA,5,4
2016,16,ATL,CAR,9,8
2016,16,BAL,PIT,2,1
2016,16,CIN,HOU,7,3
2016,16,DEN,KC,9,8
2016,16,DET,DAL,5,4
2016,16,IND,OAK,9,8
2016,16,MIA,BUF,6,4
2016,16,MIN,GB,9,8
2016,16,NYG,PHI,5,8
2016,16,NYJ,NE,9,8
2016,16,SD,CLE,6,4
2016,16,SF,LA,10,10
2016,16,TB,NO,5,8
2016,16,TEN,JAX,9,8
2016,16,WAS,CHI,9,8
2016,17,ARI,LA,9,8
2016,17,BAL,CIN,9,8
2016,17,BUF,NYJ,9,8
2016,17,CAR,TB,2,5
2016,17,CHI,MIN,9,8
2016,17,CLE,PIT,8,2
2016,17,DAL,PHI,7,3
2016,17,GB,DET,6,3
2016,17,HOU,TEN,9,8
2016,17,JAX,IND,8,10
2016,17,KC,SD,5,4
2016,17,NE,MIA,9,8
2016,17,NO,ATL,9,7
2016,17,NYG,WAS,5,4
2016,17,OAK,DEN,9,8
2016,17,SEA,SF,7,4
2016,18,DET,SEA,5,8
2016,18,MIA,PIT,9,8
2016,18,NYG,GB,6,4
2016,18,OAK,HOU,9,8
2016,19,GB,DAL,9,8
2016,19,HOU,NE,5,8
2016,19,PIT,KC,6,4
2016,19,SEA,ATL,5,8
2016,20,GB,ATL,9,8
2016,20,PIT,NE,9,8
2016,21,NE,ATL,10,9
2017,1,ARI,DET,2,5
2017,1,ATL,CHI,7,3
2017,1,BAL,CIN,5,8
2017,1,CAR,SF,9,8
2017,1,IND,LA,9,8
2017,1,JAX,HOU,9,8
2017,1,KC,NE,4,5
2017,1,LAC,DEN,9,8
2017,1,NO,MIN,5,8
2017,1,NYG,DAL,9,8
2017,1,NYJ,BUF,6,4
2017,1,OAK,TEN,6,4
2017,1,PHI,WAS,6,4
2017,1,PIT,CLE,6,4
2017,1,SEA,GB,6,4
2017,2,ARI,IND,8,10
2017,2,BUF,CAR,5,4
2017,2,CHI,TB,9,8
2017,2,CLE,BAL,9,8
2017,2,DAL,DEN,9,8
2017,2,DET,NYG,5,8
2017,2,GB,ATL,9,8
2017,2,HOU,CIN,2,5
2017,2,MIA,LAC,4,2
2017,2,MIN,PIT,9,8
2017,2,NE,NO,9,8
2017,2,NYJ,OAK,9,8
2017,2,PHI,KC,7,3
2017,2,SF,SEA,7,3
2017,2,TEN,JAX,5,4
2017,2,WAS,LA,6,4
2017,3,ATL,DET,6,4
2017,3,BAL,JAX,9,7
2017,3,CIN,GB,8,10
2017,3,CLE,IND,9,8
2017,3,DAL,ARI,2,5
2017,3,DEN,BUF,6,4
2017,3,HOU,NE,1,6
2017,3,KC,LAC,5,8
2017,3,LA,SF,5,8
2017,3,MIA,NYJ,5,8
2017,3,NO,CAR,5,8
2017,3,NYG,PHI,6,4
2017,3,OAK,WAS,9,8
2017,3,PIT,CHI,6,4
2017,3,SEA,TEN,6,4
2017,3,TB,MIN,9,8
2017,4,BUF,ATL,7,3
2017,4,CAR,NE,7,3
2017,4,CHI,GB,9,8
2017,4,CIN,CLE,9,8
2017,4,DET,MIN,6,4
2017,4,IND,SEA,6,4
2017,4,JAX,NYJ,6,6
2017,4,LA,DAL,4,5
2017,4,NO,MIA,6,4
2017,4,NYG,TB,6,4
2017,4,OAK,DEN,5,8
2017,4,PHI,LAC,5,8
2017,4,PIT,BAL,9,8
2017,4,SF,ARI,2,5
2017,4,TEN,HOU,9,7
2017,4,WAS,KC,2,5
2017,5,ARI,PHI,9,7
2017,5,BAL,OAK,9,8
2017,5,BUF,CIN,6,3
2017,5,CAR,DET,5,4
2017,5,GB,DAL,8,2
2017,5,JAX,PIT,6,3
2017,5,KC,HOU,9,8
2017,5,LAC,NYG,4,2
2017,5,MIN,CHI,7,3
2017,5,NE,TB,6,4
2017,5,NYJ,CLE,2,5
2017,5,SEA,LA,2,5
2017,5,SF,IND,6,4
2017,5,TEN,MIA,6,4
2017,6,CHI,BAL,6,4
2017,6,CLE,HOU,9,8
2017,6,DET,NO,9,8
2017,6,GB,MIN,5,8
2017,6,IND,TEN,2,5
2017,6,LAC,OAK,8,2
2017,6,LA,JAX,6,4
2017,6,MIA,ATL,8,10
2017,6,NE,NYJ,7,6
2017,6,NYG,DEN,9,8
2017,6,PHI,CAR,7,3
2017,6,PIT,KC,5,8
2017,6,SF,WAS,5,4
2017,6,TB,ARI,9,7
2017,7,ARI,LA,9,8
2017,7,ATL,NE,9,8
2017,7,BAL,MIN,5,8
2017,7,CAR,CHI,9,8
2017,7,CIN,PIT,5,8
2017,7,DAL,SF,9,8
2017,7,DEN,LAC,9,8
2017,7,JAX,IND,9,8
2017,7,KC,OAK,7,4
2017,7,NO,GB,2,5
2017,7,NYJ,MIA,8,10
2017,7,SEA,NYG,2,5
2017,7,TB,BUF,6,4
2017,7,TEN,CLE,7,3
2017,7,WAS,PHI,6,4
2017,8,ATL,NYJ,2,5
2017,8,CAR,TB,5,8
2017,8,CHI,NO,9,8
2017,8,DAL,WAS,7,6
2017,8,DEN,KC,9,8
2017,8,HOU,SEA,7,6
2017,8,IND,CIN,1,5
2017,8,LAC,NE,5,8
2017,8,MIA,BAL,9,8
2017,8,MIN,CLE,2,5
2017,8,OAK,BUF,5,4
2017,8,PIT,DET,7,5
2017,8,SF,PHI,9,8
2017,9,ARI,SF,5,8
2017,9,ATL,CAR,7,4
2017,9,BAL,TEN,5,8
2017,9,BUF,NYJ,5,8
2017,9,CIN,JAX,9,8
2017,9,DEN,PHI,9,8
2017,9,DET,GB,9,8
2017,9,IND,HOU,5,4
2017,9,KC,DAL,6,4
2017,9,LA,NYG,9,8
2017,9,OAK,MIA,6,3
2017,9,TB,NO,9,8
2017,9,WAS,SEA,7,3
2017,10,CIN,TEN,6,4
2017,10,CLE,DET,7,3
2017,10,DAL,ATL,6,4
2017,10,GB,CHI,6,4
2017,10,HOU,LA,5,8
2017,10,LAC,JAX,2,1
2017,10,MIA,CAR,9,8
2017,10,MIN,WAS,5,4
2017,10,NE,DEN,9,8
2017,10,NO,BUF,9,8
2017,10,NYG,SF,6,4
2017,10,NYJ,TB,5,4
2017,10,PIT,IND,8,10
2017,10,SEA,ARI,6,4
2017,11,ARI,HOU,7,3
2017,11,ATL,SEA,5,8
2017,11,BAL,GB,5,8
2017,11,BUF,LAC,9,7
2017,11,CIN,DEN,6,4
2017,11,DET,CHI,7,3
2017,11,JAX,CLE,6,3
2017,11,KC,NYG,6,3
2017,11,LA,MIN,6,4
2017,11,NE,OAK,9,8
2017,11,PHI,DAL,6,4
2017,11,TB,MIA,6,4
2017,11,TEN,PIT,5,8
2017,11,WAS,NO,8,10
2017,12,BUF,KC,5,4
2017,12,CAR,NYJ,7,3
2017,12,CHI,PHI,9,8
2017,12,CLE,CIN,9,8
2017,12,DEN,OAK,9,8
2017,12,GB,PIT,2,5
2017,12,HOU,BAL,6,4
2017,12,JAX,ARI,6,4
2017,12,LAC,DAL,6,4
2017,12,MIA,NE,9,8
2017,12,MIN,DET,5,8
2017,12,NO,LA,5,8
2017,12,NYG,WAS,7,3
2017,12,SEA,SF,6,4
2017,12,TB,ATL,9,8
2017,12,TEN,IND,4,2
2017,13,CAR,NO,9,8
2017,13,CLE,LAC,5,8
2017,13,DEN,MIA,9,8
2017,13,DET,BAL,9,8
2017,13,HOU,TEN,7,3
2017,13,IND,JAX,9,8
2017,13,KC,NYJ,6,4
2017,13,LA,ARI,5,8
2017,13,MIN,ATL,7,5
2017,13,NE,BUF,5,8
2017,13,NYG,OAK,5,4
2017,13,PHI,SEA,5,8
2017,13,PIT,CIN,10,10
2017,13,SF,CHI,4,2
2017,13,TB,GB,6,4
2017,13,WAS,DAL,9,8
2017,14,BAL,PIT,3,1
2017,14,CHI,CIN,5,8
2017,14,DAL,NYG,2,5
2017,14,DET,TB,6,4
2017,14,GB,CLE,8,10
2017,14,IND,BUF,6,4
2017,14,MIN,CAR,5,8
2017,14,NE,MIA,5,8
2017,14,NO,ATL,2,5
2017,14,NYJ,DEN,9,8
2017,14,OAK,KC,9,8
2017,14,PHI,LA,7,6
2017,14,SEA,JAX,5,8
2017,14,SF,HOU,7,3
2017,14,TEN,ARI,2,5
2017,14,WAS,LAC,9,8
2017,15,ARI,WAS,5,4
2017,15,ATL,TB,6,4
2017,15,BAL,CLE,6,4
2017,15,CHI,DET,9,8
2017,15,CIN,MIN,9,7
2017,15,DAL,OAK,6,4
2017,15,DEN,IND,4,2
2017,15,GB,CAR,5,4
2017,15,HOU,JAX,9,7
2017,15,LAC,KC,5,4
2017,15,LA,SEA,9,7
2017,15,MIA,BUF,9,8
2017,15,NE,PIT,8,10
2017,15,NYJ,NO,5,8
2017,15,PHI,NYG,2,5
2017,15,TEN,SF,6,4
2017,16,ATL,NO,9,8
2017,16,BUF,NE,6,3
2017,16,CLE,CHI,9,8
2017,16,DEN,WAS,5,8
2017,16,DET,CIN,2,5
2017,16,IND,BAL,5,8
2017,16,JAX,SF,5,4
2017,16,LAC,NYJ,6,4
2017,16,LA,TEN,7,5
2017,16,MIA,KC,9,8
2017,16,MIN,GB,9,8
2017,16,NYG,ARI,9,8
2017,16,OAK,PHI,2,5
2017,16,PIT,HOU,9,8
2017,16,SEA,DAL,7,3
2017,16,TB,CAR,1,1
2017,17,ARI,SEA,6,4
2017,17,BUF,MIA,9,8
2017,17,CAR,ATL,5,4
2017,17,CHI,MIN,9,8
2017,17,CIN,BAL,1,6
2017,17,CLE,PIT,5,4
2017,17,DAL,PHI,7,3
2017,17,GB,DET,9,8
2017,17,HOU,IND,7,3
2017,17,JAX,TEN,5,8
2017,17,KC,DEN,6,4
2017,17,NO,TB,2,5
2017,17,NYJ,NE,9,8
2017,17,OAK,LAC,5,8
2017,17,SF,LA,9,8
2017,17,WAS,NYG,5,8
2017,18,ATL,LA,5,8
2017,18,BUF,JAX,6,4
2017,18,CAR,NO,9,8
2017,18,TEN,KC,8,10
2017,19,ATL,PHI,7,3
2017,19,JAX,PIT,9,8
2017,19,NO,MIN,9,8
2017,19,TEN,NE,9,8
2017,20,JAX,NE,8,10
2017,20,MIN,PHI,9,8
2017,21,PHI,NE,6,3
2018,1,ATL,PHI,7,5
2018,1,BUF,BAL,9,7
2018,1,CHI,GB,10,10
2018,1,CIN,IND,8,2
2018,1,DAL,CAR,9,8
2018,1,HOU,NE,9,8
2018,1,JAX,NYG,6,4
2018,1,KC,LAC,9,8
2018,1,LA,OAK,2,5
2018,1,NYJ,DET,5,4
2018,1,PIT,CLE,6,4
2018,1,SEA,DEN,6,4
2018,1,SF,MIN,9,8
2018,1,TB,NO,5,4
2018,1,TEN,MIA,6,4
2018,1,WAS,ARI,9,8
2018,2,ARI,LA,9,8
2018,2,BAL,CIN,9,8
2018,2,CAR,ATL,6,4
2018,2,CLE,NO,4,2
2018,2,DET,SF,5,8
2018,2,HOU,TEN,6,4
2018,2,IND,WAS,5,8
2018,2,KC,PIT,5,4
2018,2,LAC,BUF,9,8
2018,2,MIA,NYJ,5,8
2018,2,MIN,GB,8,10
2018,2,NE,JAX,9,8
2018,2,NYG,DAL,9,8
2018,2,OAK,DEN,8,10
2018,2,PHI,TB,9,8
2018,2,SEA,CHI,9,8
2018,3,BUF,MIN,9,7
2018,3,CHI,ARI,8,10
2018,3,CIN,CAR,5,8
2018,3,DAL,SEA,9,8
2018,3,DEN,BAL,6,4
2018,3,GB,WAS,9,8
2018,3,IND,PHI,7,6
2018,3,LAC,LA,9,8
2018,3,NE,DET,9,8
2018,3,NO,ATL,2,5
2018,3,NYG,HOU,9,8
2018,3,NYJ,CLE,8,2
2018,3,OAK,MIA,4,5
2018,3,PIT,TB,5,4
2018,3,SF,KC,9,8
